episode,policy,reward,total_power_system,total_power_ue,total_power_uav,violations,vio_local,vio_offload
9449,MARL,0.019776,2.385419,2.02,0.365419,6,0,6
9450,MARL,0.024673,2.350325,2.02,0.330325,4,0,4
9451,MARL,0.023732,2.517605,2.18,0.337605,4,0,4
9452,MARL,0.021661,2.445767,2.08,0.365767,5,0,5
9453,MARL,0.021851,2.405503,2.04,0.365503,5,0,5
9454,MARL,0.019546,2.440668,2.08,0.360668,6,0,6
9455,MARL,0.017629,2.470151,2.139436,0.330716,7,0,7
9456,MARL,0.017366,2.603268,2.22,0.383268,7,0,7
9457,MARL,0.027803,2.42534,2.060261,0.365079,3,1,2
9458,MARL,0.017773,2.462627,2.089331,0.373297,7,0,7
9459,MARL,0.016506,2.405734,2.02,0.385734,8,0,8
9460,MARL,0.024417,2.41482,2.06,0.35482,4,0,4
9461,MARL,0.019176,2.527772,2.18,0.347772,6,0,6
9462,MARL,0.022047,2.357476,2.0,0.357476,5,0,5
9463,MARL,0.023615,2.546511,2.2,0.346511,4,0,4
9464,MARL,0.017679,2.48297,2.12,0.36297,7,0,7
9465,MARL,0.023965,2.463455,2.140379,0.323075,4,1,3
9466,MARL,0.018056,2.367197,2.001639,0.365558,7,1,6
9467,MARL,0.019795,2.336567,2.020261,0.316306,6,1,5
9468,MARL,0.015061,2.497772,2.1,0.397772,9,0,9
9469,MARL,0.019132,2.467692,2.200103,0.267588,6,1,5
9470,MARL,0.024564,2.328356,2.042483,0.285872,4,0,4
9471,MARL,0.015173,2.366602,2.06,0.306602,9,0,9
9472,MARL,0.019774,2.392334,2.02,0.372334,6,0,6
9473,MARL,0.021496,2.439556,2.12,0.319556,5,0,5
9474,MARL,0.021459,2.517558,2.120267,0.397291,5,1,4
9475,MARL,0.017676,2.313266,2.14,0.173266,7,0,7
9476,MARL,0.019689,2.248929,2.06,0.188929,6,0,6
9477,MARL,0.027392,2.427282,2.12,0.307282,3,0,3
9478,MARL,0.019686,2.438609,2.04,0.398609,6,0,6
9479,MARL,0.021304,2.499029,2.16,0.339029,5,0,5
9480,MARL,0.019536,2.467515,2.08,0.387515,6,0,6
9481,MARL,0.020611,2.637682,2.32,0.317682,5,0,5
9482,MARL,0.016208,2.437613,2.14,0.297613,8,0,8
9483,MARL,0.022068,2.314582,2.0,0.314582,5,0,5
9484,MARL,0.021218,2.509081,2.18,0.329081,5,0,5
9485,MARL,0.02766,2.433212,2.08,0.353212,3,0,3
9486,MARL,0.019477,2.441666,2.1,0.341666,6,0,6
9487,MARL,0.019563,2.397155,2.08,0.317155,6,0,6
9488,MARL,0.017868,2.426733,2.06,0.366733,7,0,7
9489,MARL,0.032497,2.41213,2.04,0.37213,2,0,2
9490,MARL,0.027923,2.36554,2.049676,0.315864,3,0,3
9491,MARL,0.019702,2.395984,2.04,0.355984,6,0,6
9492,MARL,0.024775,2.362821,2.0,0.362821,4,0,4
9493,MARL,0.01925,2.507759,2.16,0.347759,6,0,6
9494,MARL,0.019552,2.425245,2.08,0.345245,6,0,6
9495,MARL,0.01733,2.543626,2.24,0.303626,7,0,7
9496,MARL,0.018964,2.570176,2.24,0.330176,6,0,6
9497,MARL,0.019314,2.51707,2.14,0.37707,6,0,6
9498,MARL,0.017075,2.505168,2.34,0.165168,7,0,7
9499,MARL,0.014405,5.025703,4.932572,0.093131,4,0,4
9500,MARL,0.014287,3.674586,3.48,0.194586,7,0,7
9501,MARL,0.019128,2.478655,2.2,0.278655,6,0,6
9502,MARL,0.019383,2.511355,2.12,0.391355,6,0,6
9503,MARL,0.019208,2.441206,2.18,0.261206,6,0,6
9504,MARL,0.019524,2.722024,2.610883,0.111141,5,2,3
9505,MARL,0.014662,2.922157,2.809077,0.11308,8,4,4
9506,MARL,0.023878,2.43996,2.16,0.27996,4,0,4
9507,MARL,0.017925,2.427612,2.04,0.387612,7,0,7
9508,MARL,0.021562,2.477639,2.1,0.377639,5,0,5
9509,MARL,0.01762,2.493372,2.14,0.353372,7,0,7
9510,MARL,0.015383,2.737006,2.474603,0.262403,8,1,7
9511,MARL,0.016306,2.412718,2.101568,0.31115,8,0,8
9512,MARL,0.021109,2.53246,2.204556,0.327904,5,0,5
9513,MARL,0.02112,2.54853,2.2,0.34853,5,0,5
9514,MARL,0.01713,2.648834,2.303262,0.345572,7,0,7
9515,MARL,0.016262,3.412339,3.12,0.292339,6,0,6
9516,MARL,0.008226,7.300219,7.14,0.160219,10,0,10
9517,MARL,0.007417,9.110479,8.967689,0.14279,9,0,9
9518,MARL,0.014624,3.426811,3.328334,0.098477,7,1,6
9519,MARL,0.024561,2.854925,2.54,0.314925,3,0,3
9520,MARL,0.021676,2.414257,2.08,0.334257,5,0,5
9521,MARL,0.017689,2.453239,2.12,0.333239,7,0,7
9522,MARL,0.01702,2.695437,2.34,0.355437,7,0,7
9523,MARL,0.017336,2.523262,2.24,0.283262,7,0,7
9524,MARL,0.014126,2.432266,2.040137,0.39213,10,1,9
9525,MARL,0.017935,2.396839,2.04,0.356839,7,0,7
9526,MARL,0.018546,2.680722,2.36,0.320722,6,0,6
9527,MARL,0.013494,2.689052,2.38,0.309052,10,0,10
9528,MARL,0.021682,2.400723,2.08,0.320723,5,0,5
9529,MARL,0.020743,2.627518,2.286814,0.340704,5,1,4
9530,MARL,0.024619,2.355868,2.029331,0.326537,4,0,4
9531,MARL,0.01506,2.503127,2.1,0.403127,9,0,9
9532,MARL,0.019904,2.352056,1.987691,0.364365,6,0,6
9533,MARL,0.014685,3.077132,2.78,0.297132,8,0,8
9534,MARL,0.013561,3.183023,2.84,0.343023,9,0,9
9535,MARL,0.019644,3.365287,3.06,0.305287,4,0,4
9536,MARL,0.028135,2.362489,2.02,0.342489,3,0,3
9537,MARL,0.026512,2.55934,2.24,0.31934,3,0,3
9538,MARL,0.027683,2.402848,2.08,0.322848,3,0,3
9539,MARL,0.014058,2.414457,2.08,0.334457,10,0,10
9540,MARL,0.021969,2.339137,2.02,0.319137,5,0,5
9541,MARL,0.024192,2.436027,2.1,0.336027,4,0,4
9542,MARL,0.023407,2.562988,2.24,0.322988,4,0,4
9543,MARL,0.027352,2.4799,2.12,0.3599,3,0,3
9544,MARL,0.017802,2.454792,2.08,0.374792,7,0,7
9545,MARL,0.013101,2.431076,2.1,0.331076,11,0,11
9546,MARL,0.017599,2.502152,2.146686,0.355466,7,0,7
9547,MARL,0.019327,2.480916,2.14,0.340916,6,0,6
9548,MARL,0.019465,2.475375,2.1,0.375375,6,0,6
9549,MARL,0.018061,2.366506,2.0,0.366506,7,0,7
9550,MARL,0.019391,2.491345,2.12,0.371345,6,0,6
9551,MARL,0.016045,2.524864,2.2,0.324864,8,0,8
9552,MARL,0.021656,2.457133,2.08,0.377133,5,0,5
9553,MARL,0.015018,2.477575,2.123262,0.354314,9,0,9
9554,MARL,0.015932,2.606902,2.24,0.366902,8,0,8
9555,MARL,0.023076,2.635586,2.3,0.335586,4,0,4
9556,MARL,0.014596,2.633729,2.32,0.313729,9,0,9
9557,MARL,0.018045,3.236926,3.02,0.216926,5,0,5
9558,MARL,0.021043,3.361914,3.24,0.121914,3,0,3
9559,MARL,0.018333,2.765211,2.42,0.345211,6,0,6
9560,MARL,0.023632,2.516297,2.2,0.316297,4,0,4
9561,MARL,0.027847,2.370333,2.06,0.310333,3,0,3
9562,MARL,0.01706,2.673275,2.327147,0.346128,7,0,7
9563,MARL,0.019859,2.354189,2.0,0.354189,6,0,6
9564,MARL,0.023431,2.450084,2.247691,0.202393,4,0,4
9565,MARL,0.022716,2.602416,2.38,0.222416,4,0,4
9566,MARL,0.017767,2.379381,2.10053,0.278851,7,1,6
9567,MARL,0.018891,2.594109,2.26,0.334109,6,0,6
9568,MARL,0.021617,2.359761,2.1,0.259761,5,0,5
9569,MARL,0.018203,2.614502,2.48,0.134502,6,0,6
9570,MARL,0.011345,3.422104,3.302709,0.119394,11,1,10
9571,MARL,0.013584,3.476981,3.348509,0.128472,8,0,8
9572,MARL,0.016724,3.078092,2.968315,0.109778,6,1,5
9573,MARL,0.017323,2.566598,2.24,0.326598,7,0,7
9574,MARL,0.01595,2.964247,2.74805,0.216197,7,0,7
9575,MARL,0.021299,2.510247,2.16,0.350247,5,0,5
9576,MARL,0.015278,2.441699,2.001445,0.440255,9,1,8
9577,MARL,0.01988,2.303024,2.0,0.303024,6,0,6
9578,MARL,0.022542,3.261378,2.9,0.361378,3,0,3
9579,MARL,0.015079,4.415473,4.1,0.315473,5,0,5
9580,MARL,0.0147,4.507433,4.28,0.227433,5,0,5
9581,MARL,0.021853,2.39944,2.04,0.35944,5,0,5
9582,MARL,0.021675,2.416734,2.08,0.336734,5,0,5
9583,MARL,0.016187,2.517469,2.14,0.377469,8,0,8
9584,MARL,0.017432,2.565344,2.2,0.365344,7,0,7
9585,MARL,0.018227,2.72386,2.46,0.26386,6,0,6
9586,MARL,0.019029,2.572642,2.22,0.352642,6,0,6
9587,MARL,0.021309,2.488607,2.16,0.328607,5,0,5
9588,MARL,0.024317,2.903767,2.58,0.323767,3,0,3
9589,MARL,0.008227,6.790153,6.64,0.150153,11,0,11
9590,MARL,0.013904,4.803193,4.68,0.123193,5,0,5
9591,MARL,0.01446,4.557293,4.4,0.157293,5,0,5
9592,MARL,0.019424,2.897094,2.620491,0.276603,5,1,4
9593,MARL,0.014785,3.47652,3.24,0.23652,7,0,7
9594,MARL,0.012122,3.835168,3.74,0.095168,9,0,9
9595,MARL,0.012385,5.151755,5.065914,0.085841,6,0,6
9596,MARL,0.015346,3.249598,2.990616,0.258982,7,1,6
9597,MARL,0.019331,2.43628,2.143734,0.292545,6,0,6
9598,MARL,0.024678,2.34162,2.02,0.32162,4,0,4
9599,MARL,0.016294,2.474362,2.099671,0.374691,8,0,8
9600,MARL,0.011528,3.392019,3.150434,0.241585,11,1,10
9601,MARL,0.009815,7.370498,7.168076,0.202421,6,0,6
9602,MARL,0.007857,7.891941,7.70858,0.18336,10,1,9
9603,MARL,0.008909,7.907937,7.704556,0.203381,7,0,7
9604,MARL,0.011007,5.255852,5.06654,0.189312,8,1,7
9605,MARL,0.021633,2.436331,2.087678,0.348652,5,0,5
9606,MARL,0.028229,2.334591,2.009935,0.324657,3,0,3
9607,MARL,0.02361,2.554791,2.2,0.354791,4,0,4
9608,MARL,0.02189,2.822043,2.54,0.282043,4,0,4
9609,MARL,0.027058,2.517348,2.16,0.357348,3,0,3
9610,MARL,0.021576,2.448821,2.1,0.348821,5,0,5
9611,MARL,0.018047,2.411475,2.0,0.411475,7,0,7
9612,MARL,0.012236,2.463122,2.14,0.323122,12,0,12
9613,MARL,0.023511,2.552937,2.22,0.332937,4,0,4
9614,MARL,0.023513,2.549944,2.22,0.329944,4,0,4
9615,MARL,0.017564,2.493365,2.16,0.333365,7,0,7
9616,MARL,0.021662,2.443285,2.08,0.363285,5,0,5
9617,MARL,0.029634,2.68516,2.34,0.34516,2,0,2
9618,MARL,0.02692,2.527647,2.18,0.347647,3,0,3
9619,MARL,0.018807,2.652005,2.28,0.372005,6,0,6
9620,MARL,0.02624,2.589574,2.28,0.309574,3,0,3
9621,MARL,0.024917,2.813509,2.48,0.333509,3,0,3
9622,MARL,0.014388,2.698788,2.42287,0.275919,9,1,8
9623,MARL,0.020121,2.740063,2.44,0.300063,5,0,5
9624,MARL,0.018546,2.680694,2.36,0.320694,6,0,6
9625,MARL,0.013454,2.726795,2.4,0.326795,10,0,10
9626,MARL,0.015455,2.740464,2.440595,0.299869,8,1,7
9627,MARL,0.025025,2.820537,2.46,0.360537,3,0,3
9628,MARL,0.016417,2.873758,2.56,0.313758,7,0,7
9629,MARL,0.022679,2.671788,2.380115,0.291673,4,1,3
9630,MARL,0.018817,2.62225,2.28,0.34225,6,0,6
9631,MARL,0.027528,2.426032,2.1,0.326032,3,0,3
9632,MARL,0.014935,2.517493,2.16,0.357493,9,0,9
9633,MARL,0.015698,3.643623,3.34,0.303623,6,0,6
9634,MARL,0.018214,2.762423,2.46,0.302423,6,0,6
9635,MARL,0.020759,2.652087,2.28,0.372087,5,0,5
9636,MARL,0.021043,2.542699,2.22,0.322699,5,0,5
9637,MARL,0.023498,2.576232,2.22,0.356232,4,0,4
9638,MARL,0.011938,2.653524,2.345471,0.308054,12,1,11
9639,MARL,0.009736,5.869179,5.76,0.109179,9,0,9
9640,MARL,0.008937,7.779451,7.68,0.099451,7,0,7
9641,MARL,0.008949,6.301831,6.16,0.141831,10,0,10
9642,MARL,0.018166,3.226513,2.98,0.246513,5,0,5
9643,MARL,0.016817,2.685072,2.42,0.265072,7,0,7
9644,MARL,0.014854,2.453448,2.207384,0.246064,9,1,8
9645,MARL,0.017917,2.343157,2.052258,0.290899,7,0,7
9646,MARL,0.019258,2.486089,2.16,0.326089,6,0,6
9647,MARL,0.017869,2.421891,2.06,0.361891,7,0,7
9648,MARL,0.019708,2.380908,2.04,0.340908,6,0,6
9649,MARL,0.017282,2.524997,2.26,0.264997,7,0,7
9650,MARL,0.019433,2.378624,2.12,0.258624,6,0,6
9651,MARL,0.024314,2.389908,2.082007,0.307901,4,0,4
9652,MARL,0.02386,2.471359,2.16,0.311359,4,0,4
9653,MARL,0.017814,2.416264,2.08,0.336264,7,0,7
9654,MARL,0.024288,2.452332,2.08,0.372332,4,0,4
9655,MARL,0.01594,2.57453,2.24,0.33453,8,0,8
9656,MARL,0.023866,2.460202,2.16,0.300202,4,0,4
9657,MARL,0.014104,2.341705,2.062483,0.279221,10,1,9
9658,MARL,0.024082,2.422957,2.122483,0.300474,4,0,4
9659,MARL,0.013912,2.438865,2.16,0.278865,10,0,10
9660,MARL,0.021417,2.432393,2.14,0.292393,5,0,5
9661,MARL,0.017944,2.37016,2.04,0.33016,7,0,7
9662,MARL,0.013629,2.490703,2.32,0.170703,10,0,10
9663,MARL,0.016906,2.5289,2.402599,0.126302,7,1,6
9664,MARL,0.01801,2.343867,2.02,0.323867,7,0,7
9665,MARL,0.019186,2.501149,2.18,0.321149,6,0,6
9666,MARL,0.021747,2.370744,2.06805,0.302695,5,0,5
9667,MARL,0.017394,2.512463,2.22,0.292463,7,0,7
9668,MARL,0.016527,3.14701,3.04,0.10701,6,0,6
9669,MARL,0.012825,2.951673,2.78,0.171673,10,0,10
9670,MARL,0.011351,2.898475,2.8,0.098475,12,0,12
9671,MARL,0.0217,2.363932,2.08,0.283932,5,0,5
9672,MARL,0.017806,2.439286,2.08,0.359286,7,0,7
9673,MARL,0.017323,2.568094,2.24,0.328094,7,0,7
9674,MARL,0.013524,4.021174,3.88,0.141174,7,0,7
9675,MARL,0.011254,6.524611,6.370003,0.154607,5,1,4
9676,MARL,0.015899,4.37547,4.28,0.09547,4,0,4
9677,MARL,0.020614,3.114631,2.821767,0.292864,4,0,4
9678,MARL,0.01614,2.518459,2.16,0.358459,8,0,8
9679,MARL,0.02677,2.555836,2.2,0.355836,3,0,3
9680,MARL,0.017071,2.666286,2.323537,0.342749,7,1,6
9681,MARL,0.021299,2.511086,2.16,0.351086,5,0,5
9682,MARL,0.017255,2.579034,2.263772,0.315262,7,0,7
9683,MARL,0.017208,3.091906,2.78,0.311906,6,0,6
9684,MARL,0.010137,4.99402,4.850344,0.143676,10,1,9
9685,MARL,0.009827,5.821157,5.66,0.161157,9,0,9
9686,MARL,0.014264,2.786983,2.48,0.306983,9,0,9
9687,MARL,0.019613,2.401917,2.064978,0.336939,6,1,5
9688,MARL,0.018976,2.536994,2.24,0.296994,6,0,6
9689,MARL,0.013293,3.226937,3.0,0.226937,9,0,9
9690,MARL,0.014935,4.33487,4.18,0.15487,5,0,5
9691,MARL,0.012845,4.400308,4.272562,0.127746,7,3,4
9692,MARL,0.014784,2.520759,2.235471,0.285288,9,0,9
9693,MARL,0.027359,2.471647,2.12,0.351647,3,0,3
9694,MARL,0.015028,2.460906,2.12,0.340906,9,0,9
9695,MARL,0.019563,2.396683,2.08,0.316683,6,0,6
9696,MARL,0.017864,2.439571,2.06,0.379571,7,0,7
9697,MARL,0.023717,2.543665,2.18,0.363665,4,0,4
9698,MARL,0.022154,2.302678,1.981767,0.32091,5,0,5
9699,MARL,0.018964,2.54095,2.243332,0.297618,6,1,5
9700,MARL,0.021392,2.485614,2.14,0.345614,5,0,5
9701,MARL,0.024874,2.357846,1.982709,0.375136,4,1,3
9702,MARL,0.016571,2.345631,2.0,0.345631,8,0,8
9703,MARL,0.019112,2.522391,2.2,0.322391,6,0,6
9704,MARL,0.027161,2.557225,2.14,0.417225,3,0,3
9705,MARL,0.017676,2.492813,2.12,0.372813,7,0,7
9706,MARL,0.024418,2.413539,2.06,0.353539,4,0,4
9707,MARL,0.015022,2.487114,2.12,0.367114,9,0,9
9708,MARL,0.0162,2.465568,2.140137,0.325431,8,1,7
9709,MARL,0.012531,4.631211,4.463407,0.167803,7,3,4
9710,MARL,0.010456,3.222176,3.046664,0.175512,13,9,4
9711,MARL,0.011732,2.732287,2.500259,0.232029,12,6,6
9712,MARL,0.014294,2.286393,1.963765,0.322628,10,3,7
9713,MARL,0.00999,2.247307,1.984005,0.263301,16,5,11
9714,MARL,0.005697,4.660931,4.542373,0.118559,26,19,7
9715,MARL,0.006742,3.924732,3.82277,0.101962,22,15,7
9716,MARL,0.008073,5.488765,5.374811,0.113954,14,9,5
9717,MARL,0.018851,2.905869,2.793482,0.112386,5,1,4
9718,MARL,0.017098,2.606763,2.32,0.286763,7,0,7
9719,MARL,0.021212,2.522928,2.18,0.342928,5,0,5
9720,MARL,0.024924,2.297388,1.980463,0.316924,4,1,3
9721,MARL,0.01895,2.609563,2.24,0.369563,6,0,6
9722,MARL,0.017945,2.352302,2.041541,0.310762,7,2,5
9723,MARL,0.027982,2.377094,2.04,0.337094,3,0,3
9724,MARL,0.019871,2.323933,2.0,0.323933,6,0,6
9725,MARL,0.019697,2.409047,2.04,0.369047,6,0,6
9726,MARL,0.019391,2.494816,2.119436,0.37538,6,0,6
9727,MARL,0.019238,2.540951,2.16,0.380951,6,0,6
9728,MARL,0.024088,2.434276,2.12,0.314276,4,0,4
9729,MARL,0.016152,2.472132,2.16,0.312132,8,0,8
9730,MARL,0.014197,2.380254,2.006541,0.373713,10,1,9
9731,MARL,0.014138,2.362933,2.04098,0.321953,10,0,10
9732,MARL,0.024206,2.412923,2.1,0.312923,4,0,4
9733,MARL,0.021849,2.32926,2.048917,0.280343,5,1,4
9734,MARL,0.021662,2.439759,2.08053,0.359229,5,1,4
9735,MARL,0.015149,2.414599,2.066278,0.348321,9,1,8
9736,MARL,0.019484,2.423464,2.1,0.323464,6,0,6
9737,MARL,0.022116,2.333883,1.986996,0.346888,5,0,5
9738,MARL,0.024554,2.365752,2.04,0.325752,4,0,4
9739,MARL,0.015061,2.413314,2.109357,0.303957,9,1,8
9740,MARL,0.02739,2.434556,2.119436,0.31512,3,0,3
9741,MARL,0.019262,2.475057,2.16,0.315057,6,0,6
9742,MARL,0.024575,2.332367,2.04,0.292367,4,0,4
9743,MARL,0.024301,2.429928,2.08,0.349928,4,0,4
9744,MARL,0.017762,2.401361,2.1,0.301361,7,0,7
9745,MARL,0.01781,2.428827,2.08,0.348827,7,0,7
9746,MARL,0.0175,2.52372,2.18,0.34372,7,0,7
9747,MARL,0.021963,2.349704,2.02026,0.329444,5,1,4
9748,MARL,0.017622,2.485629,2.140127,0.345501,7,1,6
9749,MARL,0.017809,2.374741,2.086428,0.288313,7,1,6
9750,MARL,0.024673,2.349438,2.02,0.329438,4,0,4
9751,MARL,0.014195,2.370194,2.00862,0.361574,10,1,9
9752,MARL,0.021512,2.402888,2.120261,0.282626,5,1,4
9753,MARL,0.021308,2.49164,2.16,0.33164,5,0,5
9754,MARL,0.016368,2.375378,2.08,0.295378,8,0,8
9755,MARL,0.023716,2.545528,2.18,0.365528,4,0,4
9756,MARL,0.016311,2.407766,2.1,0.307766,8,0,8
9757,MARL,0.023377,2.504501,2.252454,0.252047,4,0,4
9758,MARL,0.021525,2.453201,2.111641,0.341561,5,1,4
9759,MARL,0.021681,2.403766,2.08,0.323766,5,0,5
9760,MARL,0.023622,2.534131,2.2,0.334131,4,0,4
9761,MARL,0.019255,2.495116,2.16,0.335116,6,0,6
9762,MARL,0.027951,2.385333,2.043511,0.341822,3,1,2
9763,MARL,0.010924,1.760417,1.641996,0.118421,15,11,4
9764,MARL,0.01591,1.960144,1.766137,0.194006,9,5,4
9765,MARL,0.018008,2.272641,2.028813,0.243828,7,2,5
9766,MARL,0.021444,2.478112,2.128254,0.349858,5,0,5
9767,MARL,0.008606,1.709517,1.60963,0.099887,20,16,4
9768,MARL,0.004996,1.017961,1.013965,0.003996,38,37,1
9769,MARL,0.006744,1.855881,1.825225,0.030655,26,23,3
9770,MARL,0.018163,2.738257,2.48,0.258257,6,0,6
9771,MARL,0.017622,2.486918,2.14,0.346918,7,0,7
9772,MARL,0.019335,2.459381,2.14,0.319381,6,0,6
9773,MARL,0.01363,3.486673,3.32,0.166673,8,0,8
9774,MARL,0.011668,4.344784,4.04,0.304784,9,0,9
9775,MARL,0.012305,4.368501,4.1,0.268501,8,0,8
9776,MARL,0.015284,3.219245,3.023332,0.195913,7,0,7
9777,MARL,0.019432,2.382684,2.12,0.262684,6,0,6
9778,MARL,0.019299,2.469452,2.149676,0.319776,6,1,5
9779,MARL,0.02768,2.407372,2.08,0.327372,3,0,3
9780,MARL,0.01763,2.461822,2.14,0.321822,7,0,7
9781,MARL,0.024077,2.454137,2.12,0.334137,4,0,4
9782,MARL,0.016428,2.331512,2.06,0.271512,8,0,8
9783,MARL,0.018537,2.706256,2.36,0.346256,6,0,6
9784,MARL,0.018066,2.831149,2.502276,0.328873,6,0,6
9785,MARL,0.013971,3.315668,3.14,0.175668,8,0,8
9786,MARL,0.01573,3.510847,3.34,0.170847,6,0,6
9787,MARL,0.012665,4.036839,3.88,0.156839,8,0,8
9788,MARL,0.015465,2.702013,2.44,0.262013,8,0,8
9789,MARL,0.019972,3.250175,2.98,0.270175,4,0,4
9790,MARL,0.016379,3.333346,3.08,0.253346,6,0,6
9791,MARL,0.011536,5.243837,5.16,0.083837,7,0,7
9792,MARL,0.012938,4.809841,4.72,0.089841,6,0,6
9793,MARL,0.01517,3.197541,3.08,0.117541,7,0,7
9794,MARL,0.020797,2.564304,2.28,0.284304,5,0,5
9795,MARL,0.018998,2.976395,2.74,0.236395,5,0,5
9796,MARL,0.011044,4.188268,4.04,0.148268,10,0,10
9797,MARL,0.012956,4.385334,4.2,0.185334,7,0,7
9798,MARL,0.016577,2.630679,2.521439,0.10924,7,1,6
9799,MARL,0.01428,2.708609,2.48,0.228609,9,0,9
9800,MARL,0.026474,2.552054,2.246831,0.305223,3,0,3
9801,MARL,0.020783,2.620274,2.277297,0.342977,5,0,5
9802,MARL,0.018339,2.748029,2.42,0.328029,6,0,6
9803,MARL,0.021279,3.374723,3.18,0.194723,3,0,3
9804,MARL,0.011985,5.439699,5.333396,0.106303,6,0,6
9805,MARL,0.008194,6.839272,6.688254,0.151018,11,0,11
9806,MARL,0.010404,6.220423,6.1,0.120423,7,0,7
9807,MARL,0.011967,4.500736,4.34,0.160736,8,0,8
9808,MARL,0.019169,3.366827,3.2,0.166827,4,0,4
9809,MARL,0.016156,2.439265,2.161984,0.27728,8,1,7
9810,MARL,0.018897,2.577128,2.26,0.317128,6,0,6
9811,MARL,0.01408,3.796376,3.580463,0.215913,7,1,6
9812,MARL,0.012066,5.354504,5.28,0.074504,6,0,6
9813,MARL,0.010074,6.480976,6.42,0.060976,7,0,7
9814,MARL,0.010806,4.384155,4.24,0.144155,10,0,10
9815,MARL,0.013163,2.252384,2.08,0.172384,11,0,11
9816,MARL,0.014347,2.74058,2.44,0.30058,9,0,9
9817,MARL,0.024424,2.402866,2.06,0.342866,4,0,4
9818,MARL,0.015316,2.289836,2.0,0.289836,9,0,9
9819,MARL,0.01941,2.440618,2.12,0.320618,6,0,6
9820,MARL,0.028117,2.385575,2.02,0.365575,3,0,3
9821,MARL,0.016306,2.426303,2.100261,0.326042,8,1,7
9822,MARL,0.022061,2.328831,2.0,0.328831,5,0,5
9823,MARL,0.021768,2.39998,2.06,0.33998,5,0,5
9824,MARL,0.01781,2.428202,2.08,0.348202,7,0,7
9825,MARL,0.024825,2.349169,1.992572,0.356598,4,0,4
9826,MARL,0.014222,2.314937,2.0,0.314937,10,0,10
9827,MARL,0.024244,2.406875,2.093396,0.313479,4,0,4
9828,MARL,0.014977,2.511092,2.14,0.371092,9,0,9
9829,MARL,0.020963,2.541971,2.24,0.301971,5,0,5
9830,MARL,0.014989,2.455442,2.140101,0.315341,9,1,8
9831,MARL,0.019386,2.455868,2.125211,0.330658,6,0,6
9832,MARL,0.023247,2.537926,2.27541,0.262516,4,0,4
9833,MARL,0.01897,2.4898,2.247249,0.242552,6,0,6
9834,MARL,0.021123,2.488378,2.206028,0.28235,5,1,4
9835,MARL,0.020833,2.560735,2.271218,0.289518,5,1,4
9836,MARL,0.025494,2.732307,2.38805,0.344258,3,0,3
9837,MARL,0.0178,2.365444,2.090501,0.274942,7,3,4
9838,MARL,0.019222,2.520401,2.167147,0.353254,6,1,5
9839,MARL,0.013139,2.312088,2.088514,0.223574,11,4,7
9840,MARL,0.010646,1.969847,1.884486,0.085361,15,13,2
9841,MARL,0.01111,2.099863,1.990318,0.109545,14,11,3
9842,MARL,0.007513,1.846553,1.805438,0.041115,23,20,3
9843,MARL,0.01854,2.578723,2.373335,0.205387,6,3,3
9844,MARL,0.010747,2.997426,2.783797,0.21363,13,2,11
9845,MARL,0.016291,3.805124,3.62,0.185124,5,0,5
9846,MARL,0.009888,5.736398,5.6,0.136398,9,0,9
9847,MARL,0.007977,8.181221,8.02,0.161221,9,0,9
9848,MARL,0.023885,2.427924,2.16,0.267924,4,0,4
9849,MARL,0.018074,2.327094,2.0,0.327094,7,0,7
9850,MARL,0.016258,2.42699,2.12,0.30699,8,0,8
9851,MARL,0.0196,2.299629,2.08,0.219629,6,0,6
9852,MARL,0.021452,2.530762,2.120595,0.410167,5,1,4
9853,MARL,0.01963,2.401161,2.06,0.341161,6,0,6
9854,MARL,0.02131,2.485705,2.16,0.325705,5,0,5
9855,MARL,0.014947,2.528522,2.152572,0.37595,9,0,9
9856,MARL,0.019177,2.524587,2.18,0.344587,6,0,6
9857,MARL,0.019484,2.425143,2.1,0.325143,6,0,6
9858,MARL,0.016925,2.662681,2.38,0.282681,7,0,7
9859,MARL,0.018124,2.176663,2.0,0.176663,7,0,7
9860,MARL,0.021338,2.424543,2.16,0.264543,5,0,5
9861,MARL,0.019654,2.339079,2.06,0.279079,6,0,6
9862,MARL,0.016061,2.38679,2.208312,0.178479,8,1,7
9863,MARL,0.014208,2.382126,2.0,0.382126,10,0,10
9864,MARL,0.017859,2.453422,2.06,0.393422,7,0,7
9865,MARL,0.02105,2.52666,2.22,0.30666,5,0,5
9866,MARL,0.015332,2.221981,2.0,0.221981,9,0,9
9867,MARL,0.017773,2.363627,2.1,0.263627,7,0,7
9868,MARL,0.024433,2.388839,2.06,0.328839,4,0,4
9869,MARL,0.017572,2.469856,2.16,0.309856,7,0,7
9870,MARL,0.021494,2.443704,2.12,0.323704,5,0,5
9871,MARL,0.027242,2.491989,2.135115,0.356875,3,0,3
9872,MARL,0.010892,2.333008,2.164556,0.168452,14,0,14
9873,MARL,0.019819,2.277056,2.02,0.257056,6,0,6
9874,MARL,0.014155,2.246852,2.04416,0.202692,10,0,10
9875,MARL,0.013071,2.423837,2.12,0.303837,11,0,11
9876,MARL,0.0241,2.414149,2.12,0.294149,4,0,4
9877,MARL,0.016437,2.357134,2.053652,0.303482,8,0,8
9878,MARL,0.023224,2.492562,2.285215,0.207346,4,0,4
9879,MARL,0.025423,2.607138,2.414217,0.192921,3,0,3
