episode,policy,reward,total_power_system,total_power_ue,total_power_uav,violations,vio_local,vio_offload
216,MARL,0.029899,0.845729,0.844474,0.001255,5,3,2
217,MARL,0.056782,1.262725,1.260933,0.001792,1,0,1
218,MARL,0.098017,1.022355,1.02,0.002355,0,0,0
219,MARL,0.081064,0.735635,0.733363,0.002273,1,1,0
220,MARL,0.048072,1.082029,1.08,0.002029,2,0,2
221,MARL,0.051535,0.942319,0.94021,0.00211,2,1,1
222,MARL,0.062659,1.09742,1.095768,0.001652,1,0,1
223,MARL,0.088288,1.134097,1.1325,0.001597,0,0,0
224,MARL,0.06183,1.118702,1.117186,0.001516,1,1,0
225,MARL,0.050314,1.489739,1.487251,0.002488,1,1,0
226,MARL,0.057399,1.243912,1.241992,0.00192,1,1,0
227,MARL,0.096555,1.037124,1.035516,0.001609,0,0,0
228,MARL,0.063523,1.075473,1.074086,0.001388,1,1,0
229,MARL,0.035608,0.809136,0.808268,0.000868,4,3,1
230,MARL,0.038701,1.085492,1.083766,0.001726,3,2,1
231,MARL,0.095338,1.050552,1.048721,0.001831,0,0,0
232,MARL,0.035891,1.28736,1.286076,0.001284,3,2,1
233,MARL,0.067553,0.982298,0.98009,0.002208,1,1,0
234,MARL,0.042369,1.362241,1.36,0.002241,2,0,2
235,MARL,0.046542,1.149908,1.148463,0.001445,2,0,2
236,MARL,0.0601,1.165507,1.163711,0.001797,1,0,1
237,MARL,0.037873,1.142313,1.140203,0.00211,3,1,2
238,MARL,0.068483,1.462212,1.46,0.002212,0,0,0
239,MARL,0.078111,1.28235,1.28,0.00235,0,0,0
240,MARL,0.078111,1.28223,1.28,0.00223,0,0,0
241,MARL,0.058815,1.201725,1.20009,0.001635,1,1,0
242,MARL,0.110048,0.910792,0.908463,0.002329,0,0,0
243,MARL,0.046362,1.158152,1.156782,0.00137,2,0,2
244,MARL,0.041662,1.402537,1.4,0.002537,2,0,2
245,MARL,0.094325,1.061631,1.06,0.001631,0,0,0
246,MARL,0.064088,1.062261,1.060137,0.002124,1,1,0
247,MARL,0.066082,1.014346,1.013153,0.001193,1,0,1
248,MARL,0.059987,1.169488,1.166747,0.002741,1,1,0
249,MARL,0.060968,1.142115,1.14,0.002115,1,0,1
250,MARL,0.079347,1.262798,1.26,0.002798,0,0,0
251,MARL,0.038832,1.076781,1.075003,0.001778,3,3,0
252,MARL,0.043695,1.289795,1.288463,0.001332,2,1,1
253,MARL,0.044173,1.264802,1.263719,0.001083,2,1,1
254,MARL,0.063819,1.068686,1.066747,0.001938,1,1,0
255,MARL,0.101082,0.990613,0.989147,0.001466,0,0,0
256,MARL,0.06492,1.041758,1.040203,0.001555,1,1,0
257,MARL,0.066543,1.004435,1.0026,0.001835,1,0,1
258,MARL,0.051392,0.94746,0.945654,0.001806,2,2,0
259,MARL,0.051534,0.942521,0.940258,0.002263,2,0,2
